Parcel ID,Location,Built,TotalValue,SalePrice,Beds,LotSize,LUC,NHood,SaleDate,BookPage,type,Baths,FinishedSize,description,SaleYear,Zipcode,latitude,longitude,zestimate
15-127-00-0,124 Belcher St,1950,340800,307400,3,15002,101,210,7/31/2002,16936-390,Cape  ,2,1959,ONE FAM,2002,2343,42.159052,-71.004928,428654
15-132-00-0,125 Belcher St,2000,367800,251500,3,25439,101,210,3/30/2001,14873-467,Colonial  ,2,1768,ONE FAM,2001,2343,42.15898,-71.004108,448534
15-131-00-0,135 Belcher St,1950,224900,199900,3,7841,101,210,9/30/2014,32588-122,Old Style  ,1,1053,ONE FAM,2014,2343,42.159235,-71.004289,296745
15-130-00-0,137 Belcher St,1800,284800,10,3,21279,101,210,9/13/2012,30432-498,Antique  ,1,1365,ONE FAM,2012,2343,42.159333,-71.003986,334291
09-085-00-0,145 Belcher St,1900,335200,1,4,24498,101,210,8/29/2014,32514-73,Old Style  ,1,1499,ONE FAM,2014,2343,42.159614,-71.003944,386082
09-033-00-0,152 Belcher St,1900,293900,253000,3,10202,101,210,1/27/2010,27418-340,Old Style  ,2,1446,ONE FAM,2010,2343,42.159785,-71.004934,353911
09-082-00-0,155 Belcher St,1998,299600,73000,2,248292,101,210,12/9/1998,13054-194,Raised Ranch  ,2,1268,ONE FAM,1998,2343,42.160243,-71.002603,368425
09-034-00-0,156 Belcher St,1955,271600,89460,3,9121,101,210,8/15/1985,6760-745,Ranch  ,1,1412,ONE FAM,1985,2343,42.159977,-71.004885,331365
09-081-00-0,157 Belcher St,1952,301200,119000,2,19602,101,210,6/2/2000,14195-005,Ranch  ,1,1778,ONE FAM,2000,2343,42.160567,-71.004243,365448
09-037-00-0,160 Belcher St,1950,316600,270000,3,24102,101,210,11/7/2014,32680-155,Ranch  ,2,1251,ONE FAM,2014,2343,42.160214,-71.004845,375390
15-166-00-0,17 Belcher St,1910,290700,2.00E+05,3,12881,101,210,4/27/2004,20914-294,Old Style  ,1,1804,ONE FAM,2004,2343,42.155446,-71.0044,375696
09-039-00-0,180 Belcher St,1924,274300,140000,2,15102,101,210,1/20/2000,13966-089,Bungalow  ,1,1008,ONE FAM,2000,2343,42.160642,-71.004795,321785
09-040-00-0,184 Belcher St,1930,308300,1,3,8999,101,210,10/2/1995,11064-371,Old Style  ,1,1743,ONE FAM,1995,2343,42.160562,-71.005073,379337
15-151-00-0,24 Belcher St,1900,252600,245000,3,9766,101,210,11/14/2018,36431-584,Old Style  ,1,1131,ONE FAM,2018,2343,42.155664,-71.005066,252055
15-165-00-0,25 Belcher St,1910,253700,228000,3,10707,101,210,6/2/2003,19004-302,Old Style  ,1,1096,ONE FAM,2003,2343,42.155664,-71.004385,295516
15-152-00-0,26 Belcher St,1900,285800,16500,4,10890,101,210,7/5/1984,6442-500,Old Style  ,1,1424,ONE FAM,1984,2343,42.15585,-71.005057,336527
46-052-00-0,339 South St,1966,228600,318000,3,11970,101,270,9/22/2005,22921-075,Ranch  ,1,996,ONE FAM,2005,2343,42.134914,-71.021197,278031
15-153-00-0,34 Belcher St,2012,420100,375000,3,18321,101,210,1/29/2014,32046-121,Raised Ranch  ,2,2223,ONE FAM,2014,2343,42.15613,-71.00504,505899
15-160-00-0,37 Belcher St,1920,218800,144900,2,10973,101,210,9/9/2015,33467-591,Bungalow  ,1,780,ONE FAM,2015,2343,42.156182,-71.004391,225016
15-155-00-0,45 Belcher St,1900,350600,345000,3,39931,101,210,12/30/2015,33757-417,Old Style  ,2,1860,ONE FAM,2015,2343,42.156572,-71.004339,419570
15-144-00-0,48 Belcher St,1900,274000,180000,3,10890,101,210,6/17/2013,31442-580,Old Style  ,1,1302,ONE FAM,2013,2343,42.156541,-71.005001,315154
15-154-00-0,65 Belcher St,1920,342100,333000,3,11321,101,210,5/28/2015,33164-166,Old Style  ,1,1790,ONE FAM,2015,2343,42.156922,-71.004344,414345
33-055-00-0,19 Hemlock Rd,1955,203600,290000,3,5001,101,180,1/28/2008,25461-493,Cape  ,1,1320,ONE FAM,2008,2343,42.140412,-71.021849,294336
29-017-00-0,271 Sycamore St,1948,134400,219900,3,9209,101,240,5/31/2006,864-77,Bungalow  ,1,1012,ONE FAM,2006,2343,42.149109,-70.988293,234501
14-079-00-0,12 Birchwood Rd,2017,391200,100,4,10502,101,150,7/19/2016,34278-543,Colonial  ,2,1747,ONE FAM,2016,2343,42.156692,-71.021107,489388
14-071-00-0,15 Birchwood Rd,1957,277400,1,3,12301,101,150,12/10/1993,10274-90,Ranch  ,2,1098,ONE FAM,1993,2343,42.156498,-71.021889,345347
14-078-00-0,16 Birchwood Rd,1956,289800,215000,3,12227,101,150,9/4/2012,30395-372,Split Level  ,1,1520,ONE FAM,2012,2343,42.15651,-71.021129,359520
14-072-00-0,19 Birchwood Rd,1955,285500,1,3,11400,101,150,6/11/2015,33204-213,Split Level  ,1,1534,ONE FAM,2015,2343,42.156296,-71.021883,353873
14-077-00-0,20 Birchwood Rd,1956,275900,269900,3,9618,101,150,7/30/2002,16930-528,Ranch  ,1,1008,ONE FAM,2002,2343,42.156301,-71.021204,336269
14-073-00-0,23 Birchwood Rd,1956,279700,1,4,10202,101,150,10/1/2001,15574-161,Split Level  ,2,1344,ONE FAM,2001,2343,42.156093,-71.021878,364894
14-076-00-0,24 Birchwood Rd,1956,251600,141000,3,9431,101,150,1/27/1998,12226-139,Ranch  ,1,1008,ONE FAM,1998,2343,42.156098,-71.021219,317786
14-074-00-0,27 Birchwood Rd,1957,263600,252000,3,7850,101,150,5/31/2007,24855-117,Ranch  ,1,1310,ONE FAM,2007,2343,42.155905,-71.02187,334349
14-066-00-0,4 Birchwood Rd,1958,277800,1,3,9422,101,150,8/21/1998,12753-024,Colonial  ,1,1509,ONE FAM,1998,2343,42.15713,-71.021286,347108
14-069-00-0,7 Birchwood Rd,1927,266200,100,3,11600,101,150,2/1/2018,35777-506,Old Style  ,2,1194,ONE FAM,2018,2343,42.156876,-71.021924,336406
14-080-00-0,8 Birchwood Rd,1925,285900,1,4,10202,101,150,7/19/2016,34278-544,Old Style  ,1,1665,ONE FAM,2016,2343,42.156857,-71.021096,368879
34-029-00-0,11 Zenas Rd,1959,242800,327500,3,19998,101,290,12/14/2006,C173909-,Ranch  ,2,880,ONE FAM,2006,2343,42.14358,-71.01163,316518
23-116-00-0,102 Blair Rd,1956,250700,1,3,8499,101,160,5/23/2016,34104-299,Ranch  ,1,1216,ONE FAM,2016,2343,42.150181,-70.991852,316707
23-099-00-0,81 Blair Rd,1956,259100,34500,3,8425,101,160,5/11/1979,5600-249-250,Ranch  ,1,1360,ONE FAM,1979,2343,42.151228,-70.991972,318000
18-001-04-0,23 Fargo Rd,1980,325400,410000,3,67984,101,100,8/24/2018,36249-287,Cape  ,1,1428,ONE FAM,2018,2343,42.157356,-70.9791,422281
23-111-00-0,85 Blair Rd,1956,287800,40900,3,8499,101,160,5/25/1979,5605-85,Ranch  ,1,1216,ONE FAM,1979,2343,42.15085,-70.992063,337998
23-112-00-0,89 Blair Rd,1956,248800,228999,3,8350,101,160,6/2/2003,19008-106,Ranch  ,1,1210,ONE FAM,2003,2343,42.150614,-70.991904,316501
23-119-00-0,90 Blair Rd,1956,332800,105500,4,13299,101,160,8/27/1996,11494-524,Ranch  ,2,1886,ONE FAM,1996,2343,42.150609,-70.992641,399422
23-113-00-0,93 Blair Rd,1956,304600,270000,5,8686,101,160,7/29/2016,34313-522,Ranch  ,2,1898,ONE FAM,2016,2343,42.150508,-70.991565,380709
23-118-00-0,94 Blair Rd,1956,257800,111400,2,10001,101,160,8/26/1993,10062-233,Ranch  ,1,1200,ONE FAM,1993,2343,42.150435,-70.992409,316747
23-117-00-0,98 Blair Rd,1956,260700,124900,3,8425,101,160,8/7/1987,7692-556,Ranch  ,1,1360,ONE FAM,1987,2343,42.150304,-70.992117,321658
40-029-00-0,12 Border Rd,1971,258800,1,5,7501,101,180,5/13/2011,28800-558,Ranch  ,1,864,ONE FAM,2011,2343,42.139303,-71.020677,314693
40-007-00-0,13 Border Rd,1966,286300,16000,3,5001,101,180,2/28/1967,4412-402,Split Level  ,1,1252,ONE FAM,1967,2343,42.139427,-71.021885,330780
40-047-00-0,14 Border Rd,1950,263900,215000,3,10001,101,180,1/8/2016,33776-502,Ranch  ,1,1140,ONE FAM,2016,2343,42.138912,-71.020186,310080
40-062-00-0,16 Border Rd,1980,314000,100,3,5001,101,180,1/22/2009,26279-100,Raised Ranch  ,1,2090,ONE FAM,2009,2343,42.138929,-71.019939,384340
40-011-10-0,21 Border Rd,1955,316500,145000,4,10001,101,180,2/2/1998,12243-581,Ranch  ,2,1688,ONE FAM,1998,2343,42.139172,-71.021334,380481
40-012-00-0,23 Border Rd,1998,386100,365000,5,13430,101,180,6/15/2016,34176-227,Colonial  ,2,2241,ONE FAM,2016,2343,42.138996,-71.020985,444289
40-271-00-0,28 Border Rd,1973,291400,66900,3,5001,101,180,5/30/1984,6411-308,Raised Ranch  ,1,2002,ONE FAM,1984,2343,42.137932,-71.017661,356915
25-019-00-0,25 Manor Rd,2004,423100,505000,3,10899,101,250,9/5/2018,198892-,Colonial  ,2,2267,ONE FAM,2018,2343,42.147084,-71.029151,520064
40-275-00-0,38 Border Rd,1974,235100,202000,1,5001,101,180,6/13/2016,34166-87,Ranch  ,1,903,ONE FAM,2016,2343,42.138398,-71.017284,258853
40-276-00-0,40 Border Rd,1966,216400,15500,4,5929,101,180,3/3/1967,4413-269,Ranch  ,1,1847,ONE FAM,1967,2343,42.138508,-71.017164,333629
40-281-00-0,44 Border Rd,1986,295400,245000,2,5863,101,180,12/1/2014,32734-420,Cape  ,1,1428,ONE FAM,2014,2343,42.138624,-71.016495,351390
40-295-00-0,46 Border Rd,1987,280700,100,2,5001,101,180,7/27/2001,15316-470,Ranch  ,1,1064,ONE FAM,2001,2343,42.138701,-71.015966,315823
40-360-00-0,47 Border Rd,1950,255000,227000,2,5001,101,180,1/13/2009,26255-490,Contemporary  ,2,1452,ONE FAM,2009,2343,42.137737,-71.017223,320634
40-296-00-0,48 Border Rd,1987,280700,115000,3,5001,101,180,10/27/1997,12052-641,Split Level  ,1,1373,ONE FAM,1997,2343,42.138769,-71.015613,325707
40-357-02-0,51-53 Border Rd,1971,288400,1,3,8999,101,180,6/17/2002,16743-196,Ranch  ,1,1820,ONE FAM,2002,2343,42.138015,-71.016993,348162
40-356-00-0,55 Border Rd,1963,206700,1,2,5001,101,180,6/30/1972,4844-438,Ranch  ,1,1046,ONE FAM,1972,2343,42.138206,-71.016867,265939
51-020-00-0,32 Upland St,1910,294600,375000,3,17424,101,100,11/16/2018,36439-499,Colonial  ,1,1379,ONE FAM,2018,2343,42.126118,-71.014165,385777
40-353-00-0,61 Border Rd,1968,287300,47100,5,5001,101,180,9/30/1980,5785-186,Colonial  ,2,1568,ONE FAM,1980,2343,42.13831,-71.016297,362396
34-086-00-0,22 Roseen Rd,1954,310500,390000,3,8712,101,190,8/14/2018,36218-561,Ranch  ,1,1692,ONE FAM,2018,2343,42.144158,-71.006796,401725
40-350-00-0,67 Border Rd,1952,279600,249900,4,10001,101,180,9/24/2008,26055-202,Colonial  ,2,1656,ONE FAM,2008,2343,42.138411,-71.015763,373943
39-083-00-0,7 Border Rd,2017,352300,1,5,5001,101,180,10/26/2015,33586-596,Cape  ,2,1508,ONE FAM,2015,2343,42.139645,-71.022372,420693
40-348-00-0,71 Border Rd,1967,237600,1,3,5001,101,180,3/31/2009,26500-546,Split Level  ,2,1462,ONE FAM,2009,2343,42.13847,-71.01532,348394
40-345-00-0,77 Border Rd,1966,209900,19000,3,5001,101,180,12/27/1968,4566-346,Split Level  ,1,1618,ONE FAM,1968,2343,42.138579,-71.014881,313836
40-343-00-0,81 Border Rd,1967,173600,1,3,5001,101,180,9/11/1967,4457-457,Split Level  ,1,1120,ONE FAM,1967,2343,42.138648,-71.014511,256915
39-082-81-0,9 Border Rd,1957,233600,125000,2,10001,101,180,7/15/1988,8033-705,Ranch  ,1,936,ONE FAM,1988,2343,42.139537,-71.022131,279886
35-007-00-0,11 Bradford St,1955,242300,217000,3,9601,101,190,8/25/2015,33428-162,Ranch  ,1,960,ONE FAM,2015,2343,42.143662,-71.002591,304138
35-008-00-0,15 Bradford St,1955,265600,255000,2,9601,101,190,4/1/2016,33972-260,Ranch  ,1,1420,ONE FAM,2016,2343,42.143441,-71.002561,329035
41-019-00-0,12 Hillsdale Rd,1956,286200,365000,3,9840,101,290,9/12/2005,22884-566,Cape  ,2,1380,ONE FAM,2005,2343,42.139313,-71.008283,348100
35-056-00-0,22 Bradford St,1955,242500,40000,3,9601,101,190,10/23/1979,5666-599,Ranch  ,1,960,ONE FAM,1979,2343,42.142931,-71.001902,311836
35-011-00-0,27 Bradford St,1955,254800,14500,3,9601,101,190,11/9/1964,4211-259,Ranch  ,1,1312,ONE FAM,1964,2343,42.142788,-71.002471,323067
35-055-00-0,28 Bradford St,1955,243700,242500,3,9601,101,190,9/18/2015,33491-480,Ranch  ,1,960,ONE FAM,2015,2343,42.142712,-71.001873,311286
35-054-00-0,30 Bradford St,1955,254700,205000,3,9601,101,190,5/27/2011,28830-562,Ranch  ,1,1184,ONE FAM,2011,2343,42.142494,-71.001843,322078
35-012-00-0,31 Bradford St,1955,243400,229000,3,9601,101,190,6/15/2007,24901-88,Ranch  ,1,960,ONE FAM,2007,2343,42.14257,-71.002442,310177
40-355-00-0,57 Border Rd,1957,199300,277500,3,5001,101,180,5/30/2007,24844-71,Cape  ,2,1843,ONE FAM,2007,2343,42.138242,-71.01666,338326
35-013-00-0,35 Bradford St,1955,243800,10,3,9601,101,190,2/17/2017,34925-271,Ranch  ,1,960,ONE FAM,2017,2343,42.142352,-71.002414,310731
35-014-00-0,39 Bradford St,1955,253200,1,3,9601,101,190,4/7/2016,33983-466,Ranch  ,1,1312,ONE FAM,2016,2343,42.142137,-71.002383,321188
35-060-00-0,4 Bradford St,1955,260100,1,3,9827,101,190,10/24/2007,25246-506,Ranch  ,1,1312,ONE FAM,2007,2343,42.144078,-71.002129,321998
35-035-00-0,42 Bradford St,1955,262000,77500,3,9514,101,190,5/16/1985,6672-312,Ranch  ,2,1438,ONE FAM,1985,2343,42.141671,-71.001803,332367
35-015-00-0,43 Bradford St,1955,260200,0,3,9601,101,190,11/2/1961,3942-673,Ranch  ,1,1312,ONE FAM,1961,2343,42.141918,-71.002354,313355
35-034-00-0,46 Bradford St,1955,271800,100,3,11016,101,190,10/19/1994,10699-422,Ranch  ,1,1312,ONE FAM,1994,2343,42.141405,-71.001667,324085
35-016-00-0,47 Bradford St,1955,245300,0,3,9601,101,190,9/23/1970,4689-611,Ranch  ,1,960,ONE FAM,1970,2343,42.141696,-71.002324,310642
35-032-00-0,50 Bradford St,1955,265800,1,3,11016,101,190,11/16/2007,25301-201,Ranch  ,1,1428,ONE FAM,2007,2343,42.141129,-71.001621,323760
35-017-00-0,51 Bradford St,1955,267700,249900,4,9601,101,190,9/16/2013,31751-581,Ranch  ,1,1604,ONE FAM,2013,2343,42.14148,-71.002295,334004
35-031-00-0,54 Bradford St,1955,268100,266000,3,10816,101,190,6/27/2016,34207-559,Ranch  ,1,1312,ONE FAM,2016,2343,42.140916,-71.0016,312460
35-019-00-0,55 Bradford St,1955,338400,330000,4,9601,101,190,12/28/2016,34807-106,Ranch  ,2,1632,ONE FAM,2016,2343,42.141265,-71.002265,379614
35-030-00-0,58 Bradford St,1955,255100,121100,3,10450,101,190,7/31/1992,9445-686,Ranch  ,1,1312,ONE FAM,1992,2343,42.1407,-71.001575,323003
35-020-00-0,59 Bradford St,1955,251300,1,4,9601,101,190,5/18/2006,23682-531,Ranch  ,1,1312,ONE FAM,2006,2343,42.141044,-71.002234,324269
35-029-00-0,62 Bradford St,1955,244200,130900,3,10202,101,190,3/11/1999,13292-081,Ranch  ,1,960,ONE FAM,1999,2343,42.140467,-71.001551,309516
35-024-00-0,63 Bradford St,1971,321500,240000,6,10367,101,190,12/30/2011,29513-247,Colonial  ,2,2352,ONE FAM,2011,2343,42.14076,-71.002124,400766
35-028-00-0,66 Bradford St,1955,251100,3500,4,9074,101,190,10/4/1968,4547-134,Ranch  ,1,1312,ONE FAM,1968,2343,42.140234,-71.001458,323529
35-027-00-0,69 Bradford St,1955,268500,105000,3,10899,101,190,2/1/1996,11208-606,Ranch  ,1,1312,ONE FAM,1996,2343,42.140278,-71.001989,328889
35-006-00-0,7 Bradford St,1955,249100,94900,3,9601,101,190,10/11/1985,6821-266,Ranch  ,1,1240,ONE FAM,1985,2343,42.14388,-71.002622,321080
09-065-00-0,11 Briarwood Rd,1958,310300,43000,3,9792,101,120,11/3/1977,5402-319,Ranch  ,2,1512,ONE FAM,1977,2343,42.163731,-71.003428,372891
09-061-61-1,14 Briarwood Rd,1952,372000,75000,3,17860,101,120,8/1/1983,6217-495,Ranch  ,1,1938,ONE FAM,1983,2343,42.163559,-71.003918,433162
09-066-00-0,17 Briarwood Rd,1955,330700,28000,3,10302,101,120,11/7/1972,4884-568,Ranch  ,1,1448,ONE FAM,1972,2343,42.163451,-71.003392,367360
09-063-00-0,3 Briarwood Rd,1953,291400,260000,3,10899,101,120,6/12/2015,33209-348,Ranch  ,1,1254,ONE FAM,2015,2343,42.164295,-71.003485,357970
09-062-00-0,4 Briarwood Rd,1953,362100,160000,3,17380,101,120,12/30/1997,12182-096,Ranch  ,1,1755,ONE FAM,1997,2343,42.164055,-71.003964,423322
09-064-00-0,7 Briarwood Rd,1952,286200,140000,3,9692,101,120,11/21/1994,10734-202,Ranch  ,1,1352,ONE FAM,1994,2343,42.164,-71.003459,350783
18-002-03-0,1 Bruce Rd,2004,474900,1,4,58601,101,200,5/7/2010,27653-213,Colonial  ,2,2440,ONE FAM,2010,2343,42.155407,-70.982403,561107
17-024-08-2,2 Bruce Rd,1996,431300,360000,4,60000,101,200,7/20/2015,33323-361,Colonial  ,2,2006,ONE FAM,2015,2343,42.155667,-70.983753,511160
17-024-08-7,3 Bruce Rd,1996,502100,265000,4,60082,101,200,11/29/1996,11611-640,Colonial  ,3,2638,ONE FAM,1996,2343,42.155939,-70.982597,593143
17-024-08-3,4 Bruce Rd,1998,438400,100,4,60000,101,200,5/16/2018,35986-233,Colonial  ,2,1954,ONE FAM,2018,2343,42.156283,-70.983593,523632
17-024-08-6,5 Bruce Rd,1998,625600,617200,5,60000,101,200,11/21/2002,17663-574,Contemporary  ,3,4068,ONE FAM,2002,2343,42.156769,-70.982455,664058
17-024-08-4,6 Bruce Rd,1997,457300,285000,4,60004,101,200,11/18/1999,13858-500,Colonial  ,2,2160,ONE FAM,1999,2343,42.157012,-70.983376,545065
17-024-08-5,7 Bruce Rd,1998,482600,402900,4,60000,101,200,11/29/2011,29388-181,Colonial  ,2,3357,ONE FAM,2011,2343,42.157148,-70.982773,561412
46-044-01-0,309 South St,2004,371800,449900,4,10502,101,270,12/8/2004,21863-343,Colonial  ,2,2106,ONE FAM,2004,2343,42.133005,-71.020104,458942
25-116-00-0,3 Lincoln Ave,1953,301300,377500,4,7414,101,250,9/20/2018,36309-59,Cape  ,2,1340,ONE FAM,2018,2343,42.145508,-71.024713,388710
07-046-00-0,23 Scott St,2003,504900,581000,4,20460,101,130,11/12/2004,21763-599,Colonial  ,2,2858,ONE FAM,2004,2343,42.160097,-71.023813,599958
22-067-00-0,28 William Rd,1956,290300,366000,3,8499,101,160,10/15/2018,36365-244,Ranch  ,2,1552,ONE FAM,2018,2343,42.152881,-70.995092,376761
03-093-00-0,28 Woodcliff Rd,1957,306900,382000,2,8015,101,110,3/28/2007,174414,Split Level  ,2,1504,ONE FAM,2007,2343,42.165008,-71.010798,386753
46-044-00-0,311 South St,2004,375400,449900,4,10502,101,270,12/8/2004,21863-362,Colonial  ,2,2136,ONE FAM,2004,2343,42.133186,-71.020232,461099
40-395-00-0,14 Kalmia Rd,1986,227800,302000,3,5001,101,180,11/25/2013,31922-509,Raised Ranch  ,2,1922,ONE FAM,2013,2343,42.136829,-71.01691,357990
46-020-00-0,14 Spring St,1954,253300,326900,3,12393,101,270,5/18/2018,35993-203,Ranch  ,1,1152,ONE FAM,2018,2343,42.131082,-71.021348,337668
13-067-00-0,147 Centre St,2002,401800,395000,4,39134,101,200,11/4/2002,816-116,Colonial  ,1,2290,ONE FAM,2002,2343,42.159,-71.024927,474113
07-004-00-0,150 Centre St,1840,348300,1,4,37475,101,200,9/26/2008,26060-161,Old Style  ,2,2195,ONE FAM,2008,2343,42.160224,-71.025212,434114
13-066-00-0,151 Centre St,2002,410400,309000,4,26519,101,200,11/20/2009,179608-,Colonial  ,2,2178,ONE FAM,2009,2343,42.159373,-71.024597,494287
07-053-00-0,155 Centre St,2002,404800,1,4,23710,101,200,6/6/2011,1227504-,Colonial  ,2,2276,ONE FAM,2011,2343,42.159674,-71.024452,519503
10-005-00-0,258 Pine St,1950,377400,450000,4,13382,101,100,6/28/2018,36097-83,Colonial  ,2,1898,ONE FAM,2018,2343,42.164179,-71.000097,463942
07-009-00-0,179 Centre St,1956,264900,180000,3,12959,101,100,9/14/2000,791-154,Ranch  ,1,1219,ONE FAM,2000,2343,42.161148,-71.023769,344230
07-010-00-0,185 Centre St,1790,334200,330000,4,14100,101,100,8/18/2003,829-018,Antique  ,2,2608,ONE FAM,2003,2343,42.161392,-71.023708,419796
28-034-00-0,343 Plymouth St,1900,298000,369000,4,26001,101,100,9/21/2018,36313-266,Bungalow  ,2,2212,ONE FAM,2018,2343,42.149208,-70.99894,379954
07-038-00-0,203 Centre St,1948,243600,100,4,8773,101,100,5/17/2001,799-044,Cape  ,1,1536,ONE FAM,2001,2343,42.162173,-71.023575,332550
07-039-01-0,211 Centre St,1920,303000,250000,4,24999,101,100,7/15/2010,27830-546,Old Style  ,1,1440,ONE FAM,2010,2343,42.16245,-71.023263,362665
40-115-00-0,9 Indian Rd,1959,216200,287000,4,5001,101,180,12/18/2014,32781-248,Colonial  ,2,1800,ONE FAM,2014,2343,42.136996,-71.020997,341572
07-041-00-0,243 Centre St,1900,208600,100,1,20552,101,915,8/11/2015,33389-382,Old Style  ,1,690,ONE FAM,2015,2343,42.16341,-71.023428,255434
07-042-00-0,255 Centre St,1920,256600,100,3,19489,101,915,5/5/2006,23644-362,Colonial  ,1,1538,ONE FAM,2006,2343,42.16393,-71.023355,339005
07-043-00-0,257 Centre St,1928,292200,1,3,92347,101,915,6/25/2004,21207-524,Old Style  ,2,2104,ONE FAM,2004,2343,42.164366,-71.022628,383523
21-120-00-0,18 Chandler St,1930,298800,26000,3,10319,101,855,1/26/1973,4907-473,Old Style  ,1,2129,ONE FAM,1973,2343,42.15146,-71.009134,372068
21-126-00-0,21 Chandler St,1962,268100,100,2,8607,101,855,10/31/2001,15693-120,Ranch  ,2,1353,ONE FAM,2001,2343,42.151852,-71.009232,384505
21-119-00-0,24 Chandler St,1890,336400,118750,5,18979,101,220,4/17/1992,685-40,Old Style  ,2,1713,ONE FAM,1992,2343,42.151326,-71.009546,398984
21-127-00-0,25 Chandler St,1956,272500,0,3,9505,101,855,9/20/1954,3301-326,Cape  ,2,1862,ONE FAM,1954,2343,42.151858,-71.00953,366482
21-118-00-0,26 Chandler St,1947,310900,1,4,16196,101,220,2/24/2000,14017-101,Cape  ,1,1734,ONE FAM,2000,2343,42.151378,-71.009941,381362
21-117-00-0,38 Chandler St,1866,250800,1,3,7932,101,220,11/23/2004,21803-417,Old Style  ,1,1018,ONE FAM,2004,2343,42.151465,-71.010225,295143
21-131-00-0,45 Chandler St,1900,336700,22900,4,8712,101,220,3/5/1974,5020-715,Old Style  ,2,2027,ONE FAM,1974,2343,42.151867,-71.010515,408524
21-134-00-0,65 Chandler St,1810,264700,2.00E+05,3,8999,101,220,7/23/2009,26916-397,Old Style  ,1,1120,ONE FAM,2009,2343,42.151921,-71.011336,310268
21-114-00-0,66 Chandler St,1810,267800,1,3,9278,101,220,2/28/1996,11239-002,Old Style  ,1,1271,ONE FAM,1996,2343,42.151461,-71.011341,315565
17-024-00-0,14 Sherrick Ave,1954,280200,350000,2,8599,101,240,6/15/2018,198244-1402351,Ranch  ,1,1048,ONE FAM,2018,2343,42.156783,-70.991992,361024
36-001-01-0,27 Kingsley St,2004,621100,689900,4,225641,101,195,6/29/2018,36101-256,Colonial  ,2,3230,ONE FAM,2018,2343,42.148247,-70.993389,711247
10-060-00-0,123 Pine St,1910,381300,450000,3,7192,101,100,5/23/2018,36003-82,Old Style  ,2,2214,ONE FAM,2018,2343,42.16148,-70.99516,464681
22-182-00-0,12 Clara Rd,1956,253200,100,3,8499,101,160,8/8/2013,31637-269,Ranch  ,1,1008,ONE FAM,2013,2343,42.15092,-70.996543,314681
22-193-00-0,15 Clara Rd,1956,285500,126000,3,9200,101,160,2/16/1996,11226-368,Ranch  ,2,1720,ONE FAM,1996,2343,42.150885,-70.99717,359931
22-183-00-0,16 Clara Rd,1956,252200,1,3,9200,101,160,6/3/2015,33184-475,Ranch  ,1,1316,ONE FAM,2015,2343,42.150712,-70.996646,314336
22-192-00-0,19 Clara Rd,1956,257300,239900,3,10799,101,160,5/5/2003,18825-565,Ranch  ,1,1200,ONE FAM,2003,2343,42.150641,-70.99728,321021
26-233-00-0,32 Morgan Rd,1950,172800,241000,3,5001,101,180,9/15/2015,33483-171,Ranch  ,1,1040,ONE FAM,2015,2343,42.145478,-71.013242,262873
22-185-00-0,24 Clara Rd,1956,266500,0,3,11186,101,160,6/21/1956,3481-73,Ranch  ,1,1200,ONE FAM,1956,2343,42.150328,-70.996728,324557
